image,shape,length,point_1_x,point_1_y,point_2_x,point_2_y,point_3_x,point_3_y,point_4_x,point_4_y
0195.jpg,Triangle,111.39696836471558,390,154,381,190,413,175,,
0196.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0196.jpg,Triangle,112.8111822605133,391,154,382,190,414,175,,
0197.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0197.jpg,Triangle,114.22539579868317,392,153,383,190,416,175,,
0198.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0198.jpg,Triangle,112.22539639472961,394,154,384,190,417,175,,
0199.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0199.jpg,Triangle,112.22539639472961,394,154,384,190,417,175,,
0200.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0200.jpg,Triangle,111.982754945755,396,154,386,190,418,176,,
0201.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0201.jpg,Triangle,112.22539591789246,397,154,387,190,420,175,,
0202.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0202.jpg,Triangle,111.6396096944809,399,154,389,190,421,175,,
0203.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0203.jpg,Triangle,110.81118333339691,401,154,390,189,423,175,,
0204.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0204.jpg,Triangle,112.8111823797226,402,154,391,190,424,175,,
0205.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0205.jpg,Triangle,112.8111823797226,402,154,391,190,424,175,,
0206.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0206.jpg,Triangle,113.88225090503693,403,153,393,190,426,175,,
0207.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0207.jpg,Triangle,110.2253965139389,405,154,394,189,427,175,,
0208.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0208.jpg,Triangle,111.39696884155273,407,154,396,189,429,175,,
0209.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0209.jpg,Triangle,114.46803653240204,408,153,398,190,431,175,,
0210.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0210.jpg,Triangle,108.81118297576904,410,154,400,189,432,175,,
0211.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0211.jpg,Triangle,108.81118297576904,410,154,400,189,432,175,,
0212.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0212.jpg,Triangle,110.81118214130402,412,154,401,189,434,175,,
0213.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0213.jpg,Triangle,113.88224947452545,413,153,403,190,436,175,,
0214.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0214.jpg,Triangle,111.63961005210876,415,154,405,190,437,176,,
0215.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0215.jpg,Triangle,110.22539591789246,417,154,406,189,439,175,,
0216.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0216.jpg,Triangle,110.22539520263672,419,154,408,189,441,175,,
0217.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0217.jpg,Triangle,110.22539520263672,419,154,408,189,441,175,,
0218.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0218.jpg,Triangle,110.22539615631104,420,154,410,189,443,175,,
0219.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0219.jpg,Triangle,113.63960909843445,422,154,412,190,445,175,,
0220.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0220.jpg,Triangle,109.98275482654572,424,154,414,189,446,175,,
0221.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0221.jpg,Triangle,109.39696848392487,425,154,416,189,448,175,,
0222.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0222.jpg,Triangle,112.2253965139389,427,154,417,190,450,175,,
0223.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0223.jpg,Triangle,112.2253965139389,427,154,417,190,450,175,,
0224.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0224.jpg,Triangle,114.8111823797226,429,154,419,190,452,176,,
0225.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0225.jpg,Triangle,111.39696907997131,430,154,421,190,453,175,,
0226.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0226.jpg,Triangle,109.39696907997131,432,154,423,189,455,175,,
0227.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0227.jpg,Triangle,110.56854212284088,433,154,425,189,457,175,,
0228.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0228.jpg,Triangle,112.22539591789246,435,154,426,190,458,175,,
0229.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0229.jpg,Triangle,112.22539591789246,435,154,426,190,458,175,,
0230.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0230.jpg,Triangle,111.396968126297,436,154,428,190,460,175,,
0231.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0231.jpg,Triangle,115.63960897922516,438,154,430,191,462,175,,
0232.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0232.jpg,Triangle,110.56854152679443,439,154,432,190,463,176,,
0233.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0233.jpg,Triangle,111.9827550649643,440,154,434,190,465,175,,
0234.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0234.jpg,Triangle,110.22539579868317,441,154,436,190,466,175,,
0235.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0235.jpg,Triangle,110.22539579868317,441,154,436,190,466,175,,
0236.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0236.jpg,Triangle,109.98275518417358,444,155,437,191,467,176,,
0237.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0237.jpg,Triangle,109.98275482654572,445,155,439,191,469,175,,
0238.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0238.jpg,Triangle,110.56854128837585,446,155,440,191,470,176,,
0239.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0239.jpg,Triangle,111.396968126297,447,155,442,191,472,175,,
0240.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0240.jpg,Triangle,111.98275434970856,448,155,442,191,473,175,,
0241.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0241.jpg,Triangle,111.98275434970856,448,155,442,191,473,175,,
0242.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0242.jpg,Triangle,110.56854116916656,448,155,443,191,473,176,,
0243.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0243.jpg,Triangle,108.56854128837585,449,155,446,191,474,176,,
0244.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0244.jpg,Triangle,108.56854093074799,450,155,447,192,475,176,,
0245.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0245.jpg,Triangle,111.74011421203613,450,155,447,192,477,175,,
0246.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0246.jpg,Triangle,110.32590055465698,451,155,448,192,477,176,,
0247.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0247.jpg,Triangle,110.32590055465698,451,155,448,192,477,176,,
0248.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0248.jpg,Triangle,106.91168713569641,452,156,449,192,477,176,,
0249.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0249.jpg,Triangle,109.98275482654572,453,156,451,193,478,176,,
0250.jpg,Rectangle,148.72792184352875,209,309,207,340,249,339,250,308
0250.jpg,Triangle,110.0832599401474,451,156,453,192,480,174,,
0251.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0251.jpg,Triangle,111.39696836471558,452,156,455,192,480,174,,
0252.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0252.jpg,Triangle,109.49747347831726,453,156,455,192,481,174,,
0253.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0253.jpg,Triangle,109.49747359752655,453,156,455,192,481,174,,
0254.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0254.jpg,Triangle,113.74011433124542,453,156,452,194,481,176,,
0255.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0255.jpg,Triangle,110.56854128837585,453,156,455,193,482,175,,
0256.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0256.jpg,Triangle,109.74011397361755,452,157,455,193,482,175,,
0257.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0257.jpg,Triangle,109.74011409282684,452,157,456,193,482,175,,
0258.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0258.jpg,Triangle,111.74011409282684,452,157,456,194,482,174,,
0259.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0259.jpg,Triangle,111.74011409282684,452,157,456,194,482,174,,
0260.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0260.jpg,Triangle,110.56854104995728,452,157,456,194,482,175,,
0261.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0261.jpg,Triangle,111.98275458812714,452,157,456,194,482,175,,
0262.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0262.jpg,Triangle,113.740114569664,451,157,457,194,482,175,,
0263.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0263.jpg,Triangle,109.98275458812714,451,158,456,195,481,175,,
0264.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0264.jpg,Triangle,108.56854116916656,450,158,457,194,480,174,,
0265.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0265.jpg,Triangle,108.56854116916656,450,158,457,194,480,174,,
0266.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0266.jpg,Triangle,114.22539591789246,449,158,456,195,481,175,,
0267.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0267.jpg,Triangle,112.2253954410553,448,158,456,195,480,175,,
0268.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0268.jpg,Triangle,110.22539567947388,448,158,456,194,479,175,,
0269.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0269.jpg,Triangle,113.63960921764374,447,158,455,195,479,176,,
0270.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0270.jpg,Triangle,114.22539567947388,446,158,454,195,478,175,,
0271.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0271.jpg,Triangle,114.22539567947388,446,158,454,195,478,175,,
0272.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0272.jpg,Triangle,113.0538227558136,445,158,454,195,477,175,,
0273.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0273.jpg,Triangle,113.05382323265076,444,158,453,195,476,175,,
0274.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0274.jpg,Triangle,113.6396095752716,442,159,452,196,475,175,,
0275.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0275.jpg,Triangle,113.63960909843445,441,159,451,196,474,175,,
0276.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0276.jpg,Triangle,114.81118178367615,440,159,451,196,473,175,,
0277.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0277.jpg,Triangle,114.81118178367615,440,159,451,196,473,175,,
0278.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0278.jpg,Triangle,115.05382323265076,438,159,450,196,472,175,,
0279.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0279.jpg,Triangle,114.2253954410553,437,159,449,196,470,175,,
0280.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0280.jpg,Triangle,116.2253954410553,435,159,448,196,469,175,,
0281.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0281.jpg,Triangle,113.63960933685303,435,160,446,196,468,176,,
0282.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0282.jpg,Triangle,113.63960886001587,432,160,445,196,466,175,,
0283.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0283.jpg,Triangle,113.63960886001587,432,160,445,196,466,175,,
0284.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0284.jpg,Triangle,111.63960886001587,431,160,442,195,465,176,,
0285.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0285.jpg,Triangle,113.05382335186005,430,160,442,196,463,175,,
0286.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0286.jpg,Triangle,115.88224983215332,428,160,440,197,462,175,,
0287.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0287.jpg,Triangle,113.05382311344147,427,160,439,196,460,175,,
0288.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0288.jpg,Triangle,113.88224947452545,425,160,438,197,458,175,,
0289.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0289.jpg,Triangle,113.88224947452545,425,160,438,197,458,175,,
0290.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0290.jpg,Triangle,114.12489128112793,423,160,435,197,457,176,,
0291.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0291.jpg,Triangle,113.05382227897644,421,160,435,196,455,175,,
0292.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0292.jpg,Triangle,111.63960909843445,419,161,433,196,453,175,,
0293.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0293.jpg,Triangle,113.05382215976715,418,161,431,197,452,176,,
0294.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0294.jpg,Triangle,115.0538227558136,415,161,430,197,450,175,,
0295.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0295.jpg,Triangle,115.0538227558136,415,161,430,197,450,175,,
0296.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0296.jpg,Triangle,117.88225030899048,414,160,428,197,448,175,,
0297.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0297.jpg,Triangle,113.63960897922516,412,161,426,197,446,175,,
0298.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0298.jpg,Triangle,111.0538238286972,411,161,425,196,444,175,,
0299.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0299.jpg,Triangle,113.63960945606232,408,161,423,197,442,175,,
0300.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0300.jpg,Triangle,115.05382227897644,407,161,420,197,440,175,,
