image,Shape,length,point_1_x,point_1_y,point_2_x,point_2_y,point_3_x,point_3_y,point_4_x,point_4_y
0167.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0168.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0169.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0170.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0171.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0172.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0173.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0174.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0175.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0176.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0177.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0178.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0179.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0180.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0181.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0182.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0183.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0184.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0185.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0186.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0187.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0188.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0189.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0190.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0191.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0192.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0193.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0194.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0195.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0196.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0197.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0198.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0199.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0200.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0201.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0202.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0203.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0204.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0205.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0206.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0207.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0208.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0209.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0210.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0211.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0212.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0213.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0214.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0215.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0216.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0217.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0218.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0219.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0220.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0221.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0222.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0223.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0224.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0225.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0226.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0227.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0228.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0229.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0230.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0231.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0232.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0233.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0234.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0235.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0236.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0237.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0238.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0239.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0240.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0241.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0242.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0243.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0244.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0245.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0246.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0247.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0248.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0249.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0250.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0251.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0252.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0253.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0254.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0255.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0256.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0257.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0258.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0259.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0260.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0261.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0262.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0263.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0264.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0265.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0266.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0267.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0268.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0269.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0270.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0271.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0272.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0273.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0274.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0275.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0276.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0277.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0278.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0279.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0280.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0281.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0282.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0283.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0284.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0285.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0286.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0287.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0288.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0289.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0290.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0291.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0292.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0293.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0294.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0295.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0296.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0297.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0298.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0299.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0300.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
