image,shape,length,point_1_x,point_1_y,point_2_x,point_2_y,point_3_x,point_3_y,point_4_x,point_4_y
0196.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0196.jpg,Triangle,111.25483298301697,324,207,304,190,276,202,,
0197.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0197.jpg,Triangle,109.84061992168427,324,206,305,190,276,201,,
0198.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0198.jpg,Triangle,113.25483298301697,324,206,305,189,275,200,,
0199.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0199.jpg,Triangle,113.25483298301697,324,206,305,189,275,200,,
0200.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0200.jpg,Triangle,110.42640554904938,324,205,306,189,276,199,,
0201.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0201.jpg,Triangle,105.84061920642853,323,204,305,188,277,199,,
0202.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0202.jpg,Triangle,112.42640686035156,324,204,306,188,275,198,,
0203.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0203.jpg,Triangle,108.42640626430511,323,203,306,187,276,197,,
0204.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0204.jpg,Triangle,107.25483322143555,323,202,305,185,277,196,,
0205.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0205.jpg,Triangle,107.25483322143555,323,202,305,185,277,196,,
0206.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0206.jpg,Triangle,109.8406194448471,324,201,305,185,276,195,,
0207.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0207.jpg,Triangle,105.01219272613525,277,194,323,200,306,185,,
0208.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0208.jpg,Triangle,110.66904747486115,324,200,305,183,276,194,,
0209.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0209.jpg,Triangle,108.42640626430511,323,199,306,183,276,193,,
0210.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0210.jpg,Triangle,111.25483334064484,323,198,304,181,275,192,,
0211.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0211.jpg,Triangle,111.25483334064484,323,198,304,181,275,192,,
0212.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0212.jpg,Triangle,109.84062016010284,324,197,306,181,276,191,,
0213.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0213.jpg,Triangle,109.25483310222626,324,197,305,180,277,190,,
0214.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0214.jpg,Triangle,109.8406195640564,324,196,305,179,277,189,,
0215.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0215.jpg,Triangle,108.66904711723328,324,195,305,178,277,189,,
0216.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0216.jpg,Triangle,109.25483298301697,324,194,305,177,277,188,,
0217.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0217.jpg,Triangle,109.25483298301697,324,194,305,177,277,188,,
0218.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0218.jpg,Triangle,107.84062004089355,324,193,307,177,277,187,,
0219.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0219.jpg,Triangle,108.4264065027237,324,192,307,176,277,186,,
0220.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0220.jpg,Triangle,110.4264065027237,324,191,307,175,276,185,,
0221.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0221.jpg,Triangle,104.42640686035156,323,190,306,174,278,184,,
0222.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0222.jpg,Triangle,105.8406194448471,324,189,306,173,278,183,,
0223.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0223.jpg,Triangle,105.8406194448471,324,189,306,173,278,183,,
0224.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0224.jpg,Triangle,109.25483357906342,325,189,306,172,278,183,,
0225.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0225.jpg,Triangle,108.4264063835144,325,188,307,172,278,182,,
0226.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0226.jpg,Triangle,110.42640602588654,325,187,307,171,277,181,,
0227.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0227.jpg,Triangle,106.42640602588654,325,186,307,170,279,180,,
0228.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0228.jpg,Triangle,106.42640626430511,279,179,325,185,306,169,,
0229.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0229.jpg,Triangle,106.42640626430511,279,179,325,185,306,169,,
0230.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0230.jpg,Triangle,105.5979791879654,325,184,306,169,279,179,,
0231.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0231.jpg,Triangle,105.59797930717468,324,183,307,168,278,178,,
0232.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0232.jpg,Triangle,105.8406194448471,325,182,306,166,279,177,,
0233.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0233.jpg,Triangle,106.42640626430511,325,182,307,166,279,177,,
0234.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0234.jpg,Triangle,105.5979790687561,325,181,308,166,279,176,,
0235.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0235.jpg,Triangle,105.5979790687561,325,181,308,166,279,176,,
0236.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0236.jpg,Triangle,104.42640602588654,325,180,306,164,280,175,,
0237.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0237.jpg,Triangle,108.18376505374908,325,179,307,164,278,175,,
0238.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0238.jpg,Triangle,105.59797894954681,326,178,308,163,280,174,,
0239.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0239.jpg,Triangle,102.42640602588654,326,178,307,163,282,173,,
0240.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0240.jpg,Triangle,106.18376529216766,326,177,308,162,280,173,,
0241.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0241.jpg,Triangle,106.18376529216766,326,177,308,162,280,173,,
0242.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0242.jpg,Triangle,103.0121922492981,326,177,307,162,281,173,,
0243.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0243.jpg,Triangle,101.59797894954681,326,176,308,161,282,172,,
0244.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0244.jpg,Triangle,105.59797883033752,327,176,308,161,281,172,,
0245.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0245.jpg,Triangle,103.8406194448471,327,175,307,160,282,172,,
0246.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0246.jpg,Triangle,104.18376529216766,327,174,308,160,281,171,,
0247.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0247.jpg,Triangle,104.18376529216766,327,174,308,160,281,171,,
0248.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0248.jpg,Triangle,104.76955187320709,282,171,328,174,308,160,,
0249.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0249.jpg,Triangle,105.59797883033752,328,174,308,159,282,171,,
0250.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0250.jpg,Triangle,108.76955187320709,328,173,308,159,280,171,,
0251.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0252.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0252.jpg,Triangle,101.94112491607666,327,172,308,159,282,170,,
0253.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0253.jpg,Triangle,101.94112491607666,327,172,308,159,282,170,,
0254.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0254.jpg,Triangle,104.76955187320709,328,172,308,158,282,170,,
0255.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0255.jpg,Triangle,104.76955199241638,328,172,308,158,282,170,,
0256.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0256.jpg,Triangle,105.5979790687561,283,170,329,172,308,158,,
0257.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0257.jpg,Triangle,105.5979790687561,283,170,329,172,308,158,,
0258.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0258.jpg,Triangle,104.18376541137695,283,170,329,171,308,158,,
0259.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0259.jpg,Triangle,104.18376541137695,283,170,329,171,308,158,,
0260.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0260.jpg,Triangle,106.76955187320709,282,172,329,170,305,158,,
0261.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0261.jpg,Triangle,104.76955187320709,329,170,306,158,283,172,,
0262.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0262.jpg,Triangle,106.76955199241638,283,172,330,170,306,158,,
0263.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0263.jpg,Triangle,101.94112491607666,285,172,330,170,305,159,,
0264.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0264.jpg,Triangle,113.59797894954681,283,172,333,173,309,159,,
0265.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0265.jpg,Triangle,113.59797894954681,283,172,333,173,309,159,,
0266.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0266.jpg,Triangle,108.76955199241638,283,173,331,171,306,159,,
0267.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0267.jpg,Triangle,106.76955199241638,285,173,332,171,306,159,,
0268.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0268.jpg,Triangle,112.18376541137695,283,174,332,171,306,159,,
0269.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0269.jpg,Triangle,104.7695517539978,285,174,331,171,306,160,,
0270.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0270.jpg,Triangle,105.5979790687561,284,175,330,171,306,160,,
0271.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0271.jpg,Triangle,105.5979790687561,284,175,330,171,306,160,,
0272.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0272.jpg,Triangle,108.18376541137695,285,175,332,172,307,160,,
0273.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0273.jpg,Triangle,102.76955187320709,286,175,331,172,306,161,,
0274.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0274.jpg,Triangle,104.42640578746796,286,175,332,173,307,161,,
0275.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0275.jpg,Triangle,105.01219248771667,285,177,331,173,306,162,,
0276.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0276.jpg,Triangle,111.8406195640564,284,178,333,173,307,162,,
0277.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0277.jpg,Triangle,111.8406195640564,284,178,333,173,307,162,,
0278.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0278.jpg,Triangle,111.59797883033752,285,178,334,174,306,163,,
0279.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0279.jpg,Triangle,109.01219248771667,285,179,331,174,305,164,,
0280.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0280.jpg,Triangle,109.8406194448471,285,179,333,175,307,164,,
0281.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0281.jpg,Triangle,104.18376529216766,287,180,332,176,308,165,,
0282.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0282.jpg,Triangle,108.42640602588654,286,181,333,176,308,165,,
0283.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0283.jpg,Triangle,108.42640602588654,286,181,333,176,308,165,,
0284.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0284.jpg,Triangle,107.01219260692596,286,181,333,177,305,167,,
0285.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0285.jpg,Triangle,101.59797871112823,287,182,331,177,306,167,,
0286.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0286.jpg,Triangle,103.59797859191895,286,183,331,178,305,168,,
0287.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0287.jpg,Triangle,103.59797859191895,286,184,331,179,305,169,,
0288.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0288.jpg,Triangle,105.8406195640564,286,185,332,180,306,169,,
0289.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0289.jpg,Triangle,105.8406195640564,286,185,332,180,306,169,,
0290.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0290.jpg,Triangle,105.8406195640564,286,186,332,181,306,170,,
0291.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0291.jpg,Triangle,104.42640602588654,286,187,331,181,306,171,,
0292.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0292.jpg,Triangle,106.66904664039612,286,188,332,182,306,171,,
0293.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0293.jpg,Triangle,104.66904652118683,286,189,331,183,306,172,,
0294.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0294.jpg,Triangle,107.25483310222626,285,190,331,184,306,173,,
0295.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0295.jpg,Triangle,107.25483310222626,285,190,331,184,306,173,,
0296.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0296.jpg,Triangle,101.01219248771667,286,190,330,184,304,175,,
0297.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0297.jpg,Triangle,101.01219248771667,286,191,330,185,304,176,,
0298.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0298.jpg,Triangle,105.8406195640564,285,192,331,186,305,176,,
0299.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0299.jpg,Triangle,103.8406194448471,286,193,331,187,305,177,,
0300.jpg,Rectangle,126.72792184352875,418,325,421,349,459,348,455,324
0300.jpg,Triangle,104.42640590667725,286,194,331,188,305,178,,
