image,shape,length,point_1_x,point_1_y,point_2_x,point_2_y,point_3_x,point_3_y,point_4_x,point_4_y
0195.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0196.jpg,Triangle,114.66904652118683,397,231,418,249,446,237,,
0196.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0197.jpg,Triangle,112.08326041698456,399,233,418,250,447,237,,
0197.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0198.jpg,Triangle,119.49747395515442,396,233,417,250,448,238,,
0198.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0199.jpg,Triangle,119.49747395515442,396,233,417,250,448,238,,
0199.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0200.jpg,Triangle,118.08326065540314,397,233,418,251,448,239,,
0200.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0201.jpg,Triangle,120.32590079307556,396,234,418,252,448,240,,
0201.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0202.jpg,Triangle,116.32590091228485,397,235,418,253,447,241,,
0202.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0203.jpg,Triangle,114.32590115070343,397,236,418,254,446,242,,
0203.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0204.jpg,Triangle,114.91168749332428,398,236,418,255,447,242,,
0204.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0205.jpg,Triangle,114.91168749332428,398,236,418,255,447,242,,
0205.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0206.jpg,Triangle,116.0832599401474,397,237,417,255,447,244,,
0206.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0207.jpg,Triangle,120.32590115070343,397,237,417,256,449,244,,
0207.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0208.jpg,Triangle,115.49747431278229,397,239,418,257,447,245,,
0208.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0209.jpg,Triangle,120.32590067386627,397,239,418,258,449,246,,
0209.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0210.jpg,Triangle,120.91168808937073,397,240,418,259,449,247,,
0210.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0211.jpg,Triangle,120.91168808937073,397,240,418,259,449,247,,
0211.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0212.jpg,Triangle,120.91168773174286,397,241,418,260,449,248,,
0212.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0213.jpg,Triangle,120.91168761253357,397,242,418,261,449,249,,
0213.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0214.jpg,Triangle,120.3259015083313,397,244,418,262,449,250,,
0214.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0215.jpg,Triangle,118.91168761253357,398,244,418,263,449,251,,
0215.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0216.jpg,Triangle,120.32590115070343,397,245,418,264,449,252,,
0216.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0217.jpg,Triangle,120.32590115070343,397,245,418,264,449,252,,
0217.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0218.jpg,Triangle,121.15432870388031,397,246,419,266,449,253,,
0218.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0219.jpg,Triangle,119.74011516571045,397,247,419,267,448,254,,
0219.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0220.jpg,Triangle,117.74011480808258,398,248,419,268,448,255,,
0220.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0221.jpg,Triangle,119.15432870388031,397,249,419,269,448,256,,
0221.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0222.jpg,Triangle,121.74011516571045,397,250,419,270,449,257,,
0222.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0223.jpg,Triangle,121.74011516571045,397,250,419,270,449,257,,
0223.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0224.jpg,Triangle,122.91168797016144,397,251,418,270,450,258,,
0224.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0225.jpg,Triangle,122.91168797016144,397,252,418,271,450,259,,
0225.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0226.jpg,Triangle,121.740114569664,397,253,419,273,449,260,,
0226.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0227.jpg,Triangle,121.98275518417358,397,255,419,274,449,261,,
0227.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0228.jpg,Triangle,118.91168749332428,398,256,419,275,449,262,,
0228.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0229.jpg,Triangle,118.91168749332428,398,256,419,275,449,262,,
0229.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0230.jpg,Triangle,117.74011468887329,398,257,419,276,448,263,,
0230.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0231.jpg,Triangle,118.32590103149414,398,259,420,277,449,264,,
0231.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0232.jpg,Triangle,118.08326029777527,398,259,419,277,449,264,,
0232.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0233.jpg,Triangle,118.08326029777527,398,260,419,278,449,265,,
0233.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0234.jpg,Triangle,117.74011445045471,397,261,419,279,448,266,,
0234.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0235.jpg,Triangle,117.74011445045471,397,261,419,279,448,266,,
0235.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0236.jpg,Triangle,115.49747347831726,398,262,419,280,448,266,,
0236.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0237.jpg,Triangle,120.56854128837585,397,263,419,281,449,267,,
0237.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0238.jpg,Triangle,118.91168713569641,397,263,419,282,448,268,,
0238.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0239.jpg,Triangle,116.6690468788147,397,264,418,282,447,269,,
0239.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0240.jpg,Triangle,120.9116872549057,397,265,419,283,449,269,,
0240.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0241.jpg,Triangle,120.9116872549057,397,265,419,283,449,269,,
0241.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0242.jpg,Triangle,118.0832599401474,397,266,419,284,448,270,,
0242.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0243.jpg,Triangle,124.32590043544769,395,267,420,285,449,270,,
0243.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0244.jpg,Triangle,120.3259003162384,396,268,420,286,448,271,,
0244.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0245.jpg,Triangle,122.91168737411499,396,267,419,286,449,271,,
0245.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0246.jpg,Triangle,119.49747359752655,396,268,420,287,447,272,,
0246.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0247.jpg,Triangle,119.49747359752655,396,268,420,287,447,272,,
0247.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0248.jpg,Triangle,119.49747335910797,396,270,419,287,448,272,,
0248.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0249.jpg,Triangle,123.49747323989868,395,269,420,288,448,272,,
0249.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0250.jpg,Triangle,123.49747383594513,394,270,420,288,448,272,,
0250.jpg,Rectangle,103.31370830535889,276,192,275,210,308,208,308,191
0251.jpg,Triangle,122.08326029777527,394,270,419,288,447,273,,
0251.jpg,Rectangle,103.31370830535889,276,192,275,210,308,208,308,191
0252.jpg,Triangle,124.66904664039612,393,271,419,288,448,273,,
0252.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0253.jpg,Triangle,124.66904664039612,393,271,419,288,448,273,,
0253.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0254.jpg,Triangle,122.08326017856598,394,271,420,289,447,273,,
0254.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0255.jpg,Triangle,122.08326017856598,394,271,420,289,447,273,,
0255.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0256.jpg,Triangle,122.08326017856598,394,272,419,289,447,273,,
0256.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0257.jpg,Triangle,121.25483310222626,393,272,419,289,446,273,,
0257.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0258.jpg,Triangle,121.25483298301697,393,272,419,289,446,273,,
0258.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0259.jpg,Triangle,121.25483298301697,393,272,419,289,446,273,,
0259.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0260.jpg,Triangle,121.25483298301697,393,272,419,289,446,273,,
0260.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0261.jpg,Triangle,124.91168701648712,447,271,393,273,422,289,,
0261.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0262.jpg,Triangle,123.25483286380768,392,273,423,288,446,271,,
0262.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0263.jpg,Triangle,121.49747335910797,392,273,421,289,445,272,,
0263.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0264.jpg,Triangle,121.49747335910797,445,271,392,273,422,288,,
0264.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0265.jpg,Triangle,121.49747335910797,445,271,392,273,422,288,,
0265.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0266.jpg,Triangle,122.08325982093811,445,270,392,273,422,288,,
0266.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0267.jpg,Triangle,120.08326017856598,444,270,391,272,423,287,,
0267.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0268.jpg,Triangle,122.32590055465698,443,271,390,272,421,288,,
0268.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0269.jpg,Triangle,118.08326029777527,442,270,391,272,421,287,,
0269.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0270.jpg,Triangle,116.66904652118683,441,269,391,272,422,286,,
0270.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0271.jpg,Triangle,116.66904652118683,441,269,391,272,422,286,,
0271.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0272.jpg,Triangle,119.49747371673584,442,269,390,271,421,286,,
0272.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0273.jpg,Triangle,116.08326017856598,441,268,391,271,421,285,,
0273.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0274.jpg,Triangle,120.91168689727783,441,267,389,270,420,285,,
0274.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0275.jpg,Triangle,118.08326041698456,440,266,389,269,422,283,,
0275.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0276.jpg,Triangle,119.497474193573,441,266,389,269,421,283,,
0276.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0277.jpg,Triangle,119.497474193573,441,266,389,269,421,283,,
0277.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0278.jpg,Triangle,116.91168797016144,440,265,390,269,421,283,,
0278.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0279.jpg,Triangle,117.49747347831726,439,265,389,268,420,282,,
0279.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0280.jpg,Triangle,121.49747371673584,440,263,388,267,420,281,,
0280.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0281.jpg,Triangle,115.49747371673584,439,263,390,267,421,280,,
0281.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0282.jpg,Triangle,118.08326005935669,439,262,388,266,421,279,,
0282.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0283.jpg,Triangle,118.08326005935669,439,262,388,266,421,279,,
0283.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0284.jpg,Triangle,116.08326029777527,438,261,388,265,421,278,,
0284.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0285.jpg,Triangle,116.08326065540314,437,261,387,264,421,277,,
0285.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0286.jpg,Triangle,116.91168797016144,438,259,388,263,420,277,,
0286.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0287.jpg,Triangle,115.497474193573,438,258,389,263,420,276,,
0287.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0288.jpg,Triangle,114.08326017856598,438,257,390,262,420,275,,
0288.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0289.jpg,Triangle,114.08326017856598,438,257,390,262,420,275,,
0289.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0290.jpg,Triangle,121.74011516571045,440,254,388,261,420,273,,
0290.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0291.jpg,Triangle,119.49747431278229,438,254,387,260,420,272,,
0291.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0292.jpg,Triangle,120.08326029777527,438,253,387,259,419,271,,
0292.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0293.jpg,Triangle,117.49747323989868,438,251,388,258,419,270,,
0293.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0294.jpg,Triangle,121.15432906150818,439,251,387,257,419,269,,
0294.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0295.jpg,Triangle,121.15432906150818,439,251,387,257,419,269,,
0295.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0296.jpg,Triangle,122.08326017856598,438,250,386,256,420,268,,
0296.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0297.jpg,Triangle,120.9116883277893,438,249,386,255,419,267,,
0297.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0298.jpg,Triangle,120.32590055465698,438,248,386,254,419,266,,
0298.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0299.jpg,Triangle,119.74011540412903,437,247,386,253,419,265,,
0299.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
0300.jpg,Triangle,120.91168773174286,438,246,386,252,419,264,,
0300.jpg,Rectangle,103.89949476718903,276,192,275,210,308,209,308,191
